,Quote_dt,discount,Home_policy_ind,state_id,quoted_amt,Prior_carrier_grp,credit_score,Cov_package_type,CAT_zone,policy_id,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking
37504,2016-10-09,Yes,Y,NY,"$1,171",Carrier_3,707.0,Medium,3.0,policy_72929,4,1,1,2,4,1.0,street
37506,2015-07-21,No,N,NY,"$3,018",Carrier_8,723.0,Medium,3.0,policy_72432,5,1,1,0,2,0.0,unknown
37508,2018-06-27,No,N,NJ,"$1,377",Carrier_3,714.0,Low,1.0,policy_50628,1,2,3,0,5,0.0,unknown
37510,2018-11-25,No,N,NJ,"$4,072",Carrier_4,573.0,Medium,5.0,policy_60321,3,3,1,1,5,0.0,home/driveway
37512,2015-09-09,No,N,NY,"$10,483",Carrier_1,582.0,Low,1.0,policy_80340,2,2,1,0,3,0.0,unknown
37513,2018-02-23,Yes,Y,NY,"$5,794",Carrier_8,598.0,High,4.0,policy_88621,3,2,1,0,3,0.0,home/driveway
37514,2016-12-24,No,N,NY,"$4,029",Carrier_8,668.0,Medium,3.0,policy_75465,3,1,2,2,5,0.0,parking garage
37515,2016-08-19,No,N,FL,"$2,540",Carrier_5,595.0,Medium,2.0,policy_15072,3,2,2,0,4,0.0,street
37516,2015-02-05,Yes,Y,NY,"$6,900",Carrier_3,590.0,Low,2.0,policy_75062,3,2,1,1,4,0.0,unknown
37518,2016-07-29,No,N,FL,"$1,872",Carrier_7,760.0,High,1.0,policy_7326,2,0,3,0,3,0.0,unknown
37519,2017-09-30,No,N,FL,"$2,997",Carrier_7,616.0,Medium,1.0,policy_21103,1,3,1,0,4,0.0,unknown
37520,2018-01-27,No,N,NJ,"$1,909",Carrier_5,713.0,Medium,4.0,policy_46511,2,0,2,0,2,0.0,home/driveway
37521,2018-03-03,No,N,FL,"$3,537",Other,629.0,Medium,2.0,policy_23442,1,0,1,1,2,0.0,unknown
37522,2016-11-27,No,N,FL,"$1,367",Carrier_1,758.0,Medium,1.0,policy_17660,2,0,1,0,1,0.0,unknown
37523,2016-05-25,No,N,NJ,"$6,034",Carrier_4,538.0,High,5.0,policy_52481,1,0,1,0,1,0.0,unknown
37524,2017-02-20,No,N,NY,"$3,680",Carrier_1,639.0,Low,1.0,policy_84722,1,2,2,0,4,0.0,unknown
37527,2015-05-23,Yes,N,NY,"$4,565",Carrier_8,660.0,High,5.0,policy_65205,2,2,1,0,3,0.0,unknown
37528,2017-09-01,No,N,NJ,"$3,031",Carrier_5,683.0,Medium,1.0,policy_53671,3,3,1,1,5,1.0,unknown
37530,2018-04-25,No,N,NY,"$7,157",Carrier_1,497.0,Medium,3.0,policy_73520,1,2,2,2,6,1.0,unknown
37533,2015-01-03,No,N,FL,"$2,894",Carrier_2,604.0,High,4.0,policy_14216,1,3,3,0,6,0.0,unknown
37534,2017-09-24,Yes,Y,GA,"$14,749",Carrier_5,517.0,High,4.0,policy_33116,1,2,1,1,4,0.0,unknown
37535,2015-02-23,No,N,FL,"$1,669",Carrier_1,729.0,Low,2.0,policy_26367,1,2,3,0,5,1.0,unknown
37536,2018-04-13,No,N,FL,"$5,133",Carrier_3,612.0,High,4.0,policy_6809,2,0,2,0,2,0.0,unknown
37540,2017-04-15,No,N,FL,"$5,567",Carrier_2,674.0,Medium,3.0,policy_13370,1,2,2,1,5,0.0,unknown
37542,2016-07-03,No,N,NJ,$950,Carrier_5,754.0,Low,5.0,policy_59584,1,2,2,0,4,1.0,unknown
37543,2016-10-09,No,N,CT,"$1,199",Carrier_5,762.0,Medium,2.0,policy_2458,2,1,2,0,3,0.0,unknown
37545,2016-09-22,No,N,FL,"$5,410",Carrier_2,660.0,Medium,1.0,policy_15391,1,2,2,1,5,0.0,unknown
37547,2015-07-14,No,N,FL,"$3,866",Carrier_4,659.0,High,5.0,policy_8513,1,1,1,0,2,0.0,home/driveway
37548,2016-03-09,No,N,MN,"$9,486",Other,588.0,High,5.0,policy_35202,2,0,1,1,2,0.0,unknown
37549,2017-11-28,No,N,NJ,"$4,030",Carrier_3,630.0,High,5.0,policy_55725,1,1,2,0,3,0.0,home/driveway
37551,2018-08-07,No,N,NY,"$11,469",Carrier_7,527.0,High,5.0,policy_88197,2,1,1,1,3,0.0,unknown
37554,2015-10-30,Yes,Y,WI,"$35,723",Carrier_5,562.0,High,1.0,policy_99600,2,2,2,1,5,0.0,unknown
37556,2015-10-14,No,N,NJ,"$2,814",Carrier_3,656.0,Medium,1.0,policy_54365,2,0,2,1,3,0.0,unknown
37558,2017-01-12,No,N,NY,"$8,715",Carrier_5,581.0,High,5.0,policy_85436,1,0,2,0,2,0.0,unknown
37559,2016-03-12,No,N,NJ,"$5,032",Carrier_8,631.0,Medium,4.0,policy_56873,1,3,1,1,5,0.0,parking garage
37561,2016-03-13,No,N,FL,"$1,415",Carrier_6,745.0,High,4.0,policy_23032,3,2,1,0,3,0.0,parking garage
37563,2017-04-08,No,N,FL,"$2,554",Carrier_7,615.0,Medium,5.0,policy_16698,2,2,2,0,4,0.0,unknown
37566,2015-03-06,No,N,FL,"$4,541",Carrier_2,639.0,Medium,4.0,policy_14012,5,1,1,1,3,0.0,home/driveway
37567,2015-06-22,No,N,FL,$951,Carrier_5,753.0,High,2.0,policy_19397,3,1,1,1,3,0.0,home/driveway
37569,2016-10-31,Yes,Y,NY,"$6,848",Carrier_6,523.0,High,5.0,policy_82522,2,2,2,0,4,0.0,unknown
37571,2018-01-24,No,N,AL,"$26,113",Carrier_6,583.0,High,5.0,policy_263,1,0,1,0,1,0.0,unknown
37572,2015-03-28,No,N,CT,"$3,108",Carrier_4,627.0,Medium,3.0,policy_2133,1,2,2,1,5,0.0,unknown
37573,2016-06-11,No,N,FL,"$3,012",Carrier_5,676.0,Low,2.0,policy_22278,1,2,1,0,3,1.0,home/driveway
37574,2016-01-02,No,N,NY,"$2,073",Carrier_3,674.0,High,4.0,policy_76366,2,2,3,2,7,0.0,home/driveway
37575,2016-05-07,Yes,Y,NY,"$3,154",Carrier_7,648.0,High,2.0,policy_65693,3,3,1,2,6,0.0,unknown
37576,2015-04-26,Yes,Y,WI,"$5,484",Carrier_2,686.0,Low,2.0,policy_95708,1,1,1,0,2,0.0,home/driveway
37577,2016-04-10,No,N,FL,"$5,909",Carrier_1,634.0,Medium,3.0,policy_23155,1,1,2,0,3,0.0,street
37578,2017-02-24,No,N,FL,"$2,562",Carrier_2,659.0,Medium,2.0,policy_27160,2,1,3,0,4,0.0,parking garage
37581,2016-01-11,No,N,NJ,"$4,493",Carrier_6,648.0,High,2.0,policy_41251,2,1,3,0,4,0.0,home/driveway
37583,2017-06-14,No,N,FL,"$1,537",Carrier_5,770.0,Low,2.0,policy_12514,4,3,1,1,5,0.0,unknown
37585,2017-06-09,No,N,FL,"$2,682",Carrier_5,650.0,High,5.0,policy_10627,1,0,3,2,5,0.0,unknown
37586,2017-11-20,No,N,FL,"$4,052",Carrier_4,620.0,High,2.0,policy_15398,2,2,1,0,3,0.0,home/driveway
37587,2017-06-23,Yes,N,NJ,$833,Carrier_1,714.0,Low,2.0,policy_48569,3,2,3,1,6,0.0,unknown
37588,2015-03-16,No,N,NJ,"$6,029",Carrier_5,581.0,Low,2.0,policy_60283,5,3,2,0,5,0.0,parking garage
37589,2018-05-14,No,N,FL,"$3,009",Carrier_5,699.0,High,5.0,policy_27938,1,3,2,1,6,0.0,unknown
37590,2016-11-24,No,N,NY,"$1,539",Carrier_1,784.0,Low,1.0,policy_85736,1,2,2,0,4,1.0,street
37592,2017-09-20,No,N,NY,"$1,168",Carrier_7,723.0,Low,2.0,policy_82922,4,3,1,0,4,0.0,unknown
37593,2016-12-10,No,N,NJ,"$4,775",Carrier_3,695.0,Low,2.0,policy_48520,2,3,2,0,5,0.0,unknown
37594,2016-07-01,No,N,NJ,"$1,879",Carrier_5,780.0,Low,2.0,policy_52713,1,1,3,0,4,0.0,unknown
37595,2016-04-18,No,N,FL,"$1,881",Carrier_1,759.0,Medium,3.0,policy_13598,1,1,2,2,5,0.0,unknown
37596,2016-10-31,No,N,NY,"$6,395",Carrier_3,567.0,High,5.0,policy_79795,3,2,3,0,5,0.0,unknown
37597,2016-01-01,Yes,N,NY,"$1,824",Carrier_5,725.0,Low,1.0,policy_63622,4,2,3,0,5,1.0,unknown
37598,2016-07-31,Yes,Y,NJ,"$3,449",Carrier_5,673.0,Medium,2.0,policy_51705,2,1,2,0,3,0.0,unknown
37599,2015-06-15,No,N,WI,"$15,874",Carrier_8,531.0,Medium,2.0,policy_98469,1,1,1,0,2,1.0,unknown
37600,2015-08-15,No,N,FL,"$2,333",Carrier_5,567.0,Medium,2.0,policy_13504,1,0,3,0,3,0.0,unknown
37601,2016-01-31,Yes,N,NY,"$7,509",Carrier_4,577.0,High,5.0,policy_67964,2,1,1,0,2,0.0,home/driveway
37602,2016-01-10,No,N,NY,"$7,586",Other,496.0,High,5.0,policy_64075,1,1,2,1,4,0.0,unknown
37603,2018-08-15,Yes,Y,GA,"$9,905",Carrier_1,518.0,High,5.0,policy_34122,1,0,1,0,1,0.0,unknown
37604,2018-02-14,No,N,AL,"$15,822",Carrier_7,613.0,Medium,1.0,policy_208,1,2,1,0,3,0.0,home/driveway
37605,2016-05-06,Yes,Y,CT,"$1,360",Carrier_2,703.0,Low,1.0,policy_6515,2,0,2,0,2,0.0,street
37606,2016-04-15,No,N,NY,"$4,540",Carrier_8,654.0,High,5.0,policy_83453,3,1,1,1,3,0.0,unknown
37607,2015-09-13,No,N,NY,"$8,348",Carrier_1,521.0,Medium,2.0,policy_84944,2,1,1,0,2,0.0,unknown
37608,2016-03-22,No,N,AL,"$18,452",Carrier_7,516.0,Medium,4.0,policy_1689,2,1,2,0,3,0.0,unknown
37610,2016-07-06,Yes,N,GA,"$27,375",Carrier_3,575.0,High,5.0,policy_31359,1,2,1,0,3,0.0,unknown
37611,2015-04-20,Yes,Y,FL,"$4,054",Carrier_2,603.0,Medium,3.0,policy_8145,2,0,1,0,1,1.0,unknown
37614,2015-02-21,Yes,Y,FL,"$3,404",Other,589.0,Low,2.0,policy_17024,2,2,1,0,3,0.0,home/driveway
37615,2018-06-22,Yes,N,NJ,"$2,242",Carrier_4,687.0,Low,1.0,policy_49087,2,1,1,0,2,0.0,street
37617,2016-12-21,No,N,GA,"$21,610",Carrier_2,539.0,High,4.0,policy_33574,2,1,2,2,5,0.0,unknown
37619,2015-01-27,No,N,GA,"$32,732",Carrier_7,553.0,Low,1.0,policy_33469,1,0,2,0,2,0.0,unknown
37620,2015-09-24,No,N,GA,"$12,036",Carrier_3,659.0,High,5.0,policy_34780,3,2,1,1,4,0.0,home/driveway
37621,2018-03-05,No,N,CT,"$3,585",Carrier_3,687.0,Low,2.0,policy_5598,2,1,1,0,2,0.0,unknown
37624,2016-11-06,No,N,NJ,"$5,155",Carrier_3,634.0,High,5.0,policy_45765,2,1,2,0,3,0.0,unknown
37625,2018-01-20,Yes,Y,NY,"$5,174",Carrier_5,647.0,Medium,3.0,policy_93247,1,1,1,1,3,0.0,home/driveway
37626,2016-06-07,No,N,NY,"$5,570",Carrier_5,651.0,Medium,4.0,policy_73138,2,3,2,2,7,0.0,unknown
37628,2016-12-28,Yes,Y,FL,"$3,766",Carrier_4,644.0,Medium,1.0,policy_17721,1,2,1,1,4,0.0,home/driveway
37632,2015-04-10,No,N,WI,"$15,512",Carrier_2,566.0,High,5.0,policy_97118,1,2,2,0,4,0.0,home/driveway
37633,2017-12-07,Yes,Y,FL,"$2,433",Carrier_7,645.0,Medium,2.0,policy_20600,6,1,3,1,5,0.0,unknown
37637,2016-08-17,No,N,NJ,"$2,317",Carrier_6,628.0,Low,1.0,policy_53658,3,2,1,0,3,0.0,unknown
37639,2016-05-14,Yes,Y,NJ,"$4,597",Carrier_8,616.0,Medium,1.0,policy_53930,5,2,1,0,3,0.0,parking garage
37640,2015-08-06,No,N,AL,"$28,759",Carrier_4,539.0,High,4.0,policy_766,1,0,2,1,3,0.0,unknown
37641,2016-01-13,No,N,NJ,"$1,672",Carrier_1,796.0,Medium,3.0,policy_54186,1,0,1,1,2,0.0,unknown
37643,2016-03-24,No,N,CT,"$1,298",Carrier_1,733.0,High,1.0,policy_6138,2,2,1,1,4,0.0,unknown
37644,2018-11-21,No,N,NY,"$8,954",Carrier_5,568.0,High,4.0,policy_61842,2,0,1,0,1,0.0,unknown
37645,2016-12-24,No,N,FL,"$2,239",Other,625.0,Medium,3.0,policy_14394,5,1,2,0,3,0.0,street
37646,2018-09-15,Yes,Y,FL,$730,Carrier_5,742.0,Low,2.0,policy_16578,2,1,3,1,5,0.0,unknown
37648,2016-08-04,Yes,N,AL,"$9,125",Carrier_6,522.0,Medium,2.0,policy_1480,3,2,1,1,4,0.0,unknown
37650,2015-07-01,No,N,NY,"$5,208",Carrier_8,707.0,Low,1.0,policy_86681,3,2,2,0,4,0.0,unknown
37652,2016-03-22,No,N,NY,"$3,647",Carrier_6,684.0,Low,2.0,policy_83698,1,2,1,0,3,1.0,unknown
37653,2015-05-09,No,N,NJ,"$1,157",Carrier_5,789.0,Low,1.0,policy_43562,4,2,1,0,3,0.0,home/driveway
37654,2018-06-07,No,N,FL,"$2,065",Carrier_5,650.0,Low,3.0,policy_10591,2,3,2,2,7,0.0,unknown
37655,2017-12-04,No,N,NY,"$3,837",Carrier_6,588.0,Low,1.0,policy_76321,4,1,1,1,3,0.0,unknown
37656,2015-02-16,No,N,GA,"$4,541",Carrier_2,641.0,Low,1.0,policy_33545,2,0,3,1,4,0.0,home/driveway
37657,2016-11-26,No,N,GA,"$13,783",Carrier_3,637.0,High,5.0,policy_33066,1,1,1,0,2,0.0,unknown
37658,2018-02-25,No,N,FL,"$5,360",Carrier_3,697.0,High,5.0,policy_20498,4,2,1,0,3,0.0,unknown
37661,2016-04-16,Yes,Y,NY,"$3,997",Carrier_8,638.0,High,5.0,policy_62460,1,1,2,0,3,0.0,parking garage
37664,2018-05-31,No,N,MN,"$3,254",Carrier_5,676.0,High,3.0,policy_39755,1,0,1,0,1,0.0,unknown
37665,2015-04-22,No,N,NY,"$3,245",Carrier_3,611.0,Medium,4.0,policy_72589,4,1,1,1,3,0.0,home/driveway
37667,2018-07-01,No,N,NJ,"$3,300",Carrier_6,593.0,Medium,2.0,policy_55072,1,2,2,0,4,0.0,unknown
37669,2017-12-28,No,N,NY,"$5,827",Carrier_1,692.0,Low,2.0,policy_72481,1,1,2,1,4,0.0,home/driveway
37670,2016-10-11,Yes,Y,NJ,"$2,450",Carrier_3,600.0,High,4.0,policy_46056,3,2,1,2,5,0.0,unknown
37671,2015-06-10,Yes,N,FL,$940,Carrier_5,809.0,Medium,3.0,policy_28056,2,2,2,0,4,1.0,unknown
37672,2018-07-08,Yes,Y,MN,"$1,493",Carrier_5,742.0,Medium,3.0,policy_35270,1,1,2,0,3,0.0,home/driveway
37673,2017-07-07,Yes,N,NJ,"$2,163",Carrier_6,614.0,Low,2.0,policy_44349,2,1,1,1,3,1.0,unknown
37674,2016-08-05,No,N,NY,$691,Carrier_3,764.0,High,3.0,policy_89746,2,1,2,1,4,0.0,unknown
37675,2015-07-12,No,N,NY,"$1,981",Carrier_1,719.0,Low,2.0,policy_63161,5,3,1,0,4,0.0,unknown
37677,2015-07-02,No,N,NY,"$4,119",Carrier_3,615.0,Medium,4.0,policy_82989,3,2,2,1,5,0.0,parking garage
37678,2016-10-15,No,N,NY,"$4,372",Carrier_3,698.0,Medium,3.0,policy_89836,2,2,1,1,4,0.0,unknown
37679,2018-11-14,No,N,NY,"$2,112",Carrier_3,653.0,Low,1.0,policy_69034,2,0,1,0,1,0.0,home/driveway
37680,2016-04-16,No,N,WI,"$17,351",Carrier_6,607.0,Medium,3.0,policy_98910,3,1,2,0,3,1.0,unknown
37681,2018-08-26,Yes,Y,FL,"$1,450",Carrier_2,735.0,Low,2.0,policy_8983,3,0,1,0,1,0.0,parking garage
37683,2016-06-23,No,N,GA,"$6,035",Carrier_2,670.0,Medium,3.0,policy_30476,1,2,2,2,6,0.0,unknown
37684,2016-11-08,No,N,NY,"$6,122",Carrier_5,609.0,Medium,3.0,policy_79902,1,0,2,2,4,0.0,home/driveway
37688,2016-06-13,No,N,NY,"$2,172",Carrier_1,654.0,High,5.0,policy_77502,2,3,3,1,7,0.0,unknown
37689,2016-02-20,No,N,FL,"$2,626",Carrier_1,667.0,Medium,3.0,policy_17808,2,1,1,1,3,0.0,home/driveway
37691,2016-02-14,No,N,FL,"$3,017",Other,679.0,Medium,1.0,policy_15132,2,2,1,0,3,0.0,unknown
37692,2018-11-27,No,N,NY,"$7,243",Carrier_6,558.0,High,3.0,policy_78035,2,2,1,0,3,0.0,parking garage
37694,2015-05-16,No,N,GA,"$5,512",Carrier_6,557.0,Medium,4.0,policy_34899,1,1,2,1,4,0.0,home/driveway
37695,2015-05-06,No,N,FL,"$3,874",Carrier_5,623.0,High,4.0,policy_18124,3,1,2,0,3,0.0,home/driveway
37696,2015-11-21,Yes,Y,NY,"$3,765",Carrier_8,684.0,Medium,2.0,policy_85809,1,0,1,0,1,1.0,unknown
37697,2016-12-29,No,N,NY,"$3,182",Carrier_6,712.0,Medium,3.0,policy_65128,2,1,1,1,3,0.0,unknown
37698,2015-09-14,Yes,N,NY,"$3,954",Carrier_7,688.0,High,4.0,policy_64171,2,1,2,2,5,0.0,home/driveway
37699,2016-05-29,No,N,NY,"$6,842",Carrier_1,508.0,High,5.0,policy_62673,3,2,1,0,3,0.0,parking garage
37703,2016-01-07,No,N,CT,"$6,659",Carrier_3,576.0,High,5.0,policy_5972,3,2,3,0,5,0.0,unknown
37704,2018-02-21,No,N,WI,"$21,741",Carrier_2,515.0,High,4.0,policy_97757,2,2,2,0,4,0.0,home/driveway
37706,2015-04-05,No,N,NY,"$14,065",Carrier_5,609.0,High,5.0,policy_94867,3,2,2,1,5,0.0,unknown
37709,2016-04-13,No,N,CT,"$2,262",Carrier_7,635.0,Medium,2.0,policy_2804,3,0,1,1,2,0.0,unknown
37710,2016-11-25,Yes,Y,NY,"$7,683",Carrier_8,499.0,High,5.0,policy_93453,5,1,1,2,4,0.0,unknown
37711,2015-02-10,No,N,MN,"$2,186",Carrier_7,686.0,Medium,2.0,policy_36898,1,1,1,1,3,0.0,unknown
37712,2018-04-29,No,N,FL,"$2,302",Carrier_1,691.0,Medium,3.0,policy_17062,3,1,1,0,2,0.0,unknown
37713,2018-09-12,No,N,NY,"$7,990",Carrier_6,552.0,High,2.0,policy_70966,3,1,1,1,3,1.0,unknown
37716,2016-08-23,No,N,NY,"$4,431",Carrier_6,687.0,Medium,1.0,policy_93754,1,0,3,0,3,0.0,unknown
37717,2018-03-15,Yes,Y,NJ,"$4,475",Carrier_6,648.0,Medium,3.0,policy_53805,3,3,2,0,5,0.0,unknown
37718,2016-03-19,No,N,NY,"$5,013",Carrier_3,733.0,Low,2.0,policy_81020,2,0,1,1,2,0.0,home/driveway
37719,2016-11-27,No,N,NY,"$5,376",Carrier_8,696.0,Low,3.0,policy_66933,2,0,2,2,4,0.0,unknown
37720,2018-06-22,Yes,N,NY,"$5,829",Carrier_1,723.0,Medium,3.0,policy_67956,1,2,1,0,3,0.0,parking garage
37721,2018-12-13,No,N,GA,"$7,498",Carrier_3,529.0,High,3.0,policy_31756,1,1,1,1,3,0.0,unknown
37724,2017-02-06,Yes,N,FL,"$5,717",Carrier_2,640.0,Low,3.0,policy_27427,5,1,1,0,2,0.0,unknown
37725,2016-12-12,Yes,N,NJ,$774,Carrier_6,766.0,Low,2.0,policy_52515,2,1,2,0,3,1.0,home/driveway
37726,2016-02-11,No,N,NJ,"$1,383",Carrier_6,686.0,Low,1.0,policy_44187,1,0,1,2,3,0.0,unknown
37727,2017-08-02,No,N,NJ,"$3,169",Carrier_6,681.0,Medium,2.0,policy_50753,5,2,2,0,4,0.0,home/driveway
37731,2016-03-23,Yes,Y,GA,"$1,147",Carrier_2,726.0,Low,2.0,policy_34426,3,2,2,1,5,0.0,street
37732,2016-06-13,Yes,Y,MN,"$10,018",Carrier_5,522.0,High,4.0,policy_39345,1,2,2,0,4,0.0,unknown
37733,2017-12-15,Yes,Y,NJ,"$2,327",Carrier_6,658.0,High,4.0,policy_55860,1,1,1,0,2,0.0,unknown
37735,2016-07-28,No,N,MN,"$4,920",Carrier_4,696.0,Medium,4.0,policy_36285,2,1,1,0,2,0.0,unknown
37736,2016-07-27,No,N,GA,"$17,540",Carrier_5,623.0,Medium,3.0,policy_34661,1,1,2,0,3,0.0,unknown
37737,2015-12-16,No,N,WI,"$14,646",Carrier_1,513.0,High,4.0,policy_99075,3,2,1,0,3,0.0,street
37738,2015-12-17,No,N,FL,"$3,801",Carrier_6,613.0,Medium,4.0,policy_17784,1,1,2,0,3,1.0,unknown
37739,2016-11-29,No,N,NY,"$14,880",Carrier_6,564.0,High,5.0,policy_93274,1,0,2,0,2,0.0,unknown
37740,2017-09-09,No,N,FL,"$1,846",Carrier_1,731.0,Low,1.0,policy_13748,1,1,1,1,3,0.0,unknown
37741,2016-02-08,No,N,FL,"$2,427",Carrier_2,589.0,Low,1.0,policy_26329,2,2,2,0,4,0.0,parking garage
37742,2015-04-01,Yes,Y,NY,"$3,878",Carrier_5,648.0,Medium,2.0,policy_93035,4,0,3,0,3,0.0,unknown
37744,2015-03-31,No,N,NY,"$9,651",Carrier_7,584.0,Medium,2.0,policy_82884,3,1,2,0,3,0.0,unknown
37746,2015-01-23,No,N,WI,"$10,109",Carrier_7,536.0,High,3.0,policy_96115,2,2,2,0,4,0.0,unknown
37747,2015-09-18,No,N,NJ,$808,Carrier_1,707.0,Low,2.0,policy_56279,2,1,1,1,3,0.0,unknown
37749,2016-12-29,Yes,Y,FL,$830,Carrier_1,760.0,Medium,2.0,policy_24393,1,1,2,1,4,1.0,unknown
37751,2015-09-01,No,N,NJ,"$3,015",Carrier_5,657.0,Low,1.0,policy_50743,4,2,1,0,3,0.0,unknown
37753,2016-01-26,No,N,NJ,"$1,096",Carrier_6,763.0,Low,3.0,policy_59951,1,1,2,1,4,0.0,unknown
37757,2015-11-20,No,N,FL,"$2,959",Carrier_2,684.0,Medium,3.0,policy_22774,2,1,1,0,2,0.0,unknown
37758,2015-10-28,No,N,FL,"$6,351",Carrier_7,606.0,High,5.0,policy_11441,1,2,1,0,3,1.0,unknown
37760,2018-02-11,No,N,WI,"$14,563",Carrier_2,572.0,High,4.0,policy_95813,2,1,2,0,3,0.0,street
37762,2016-01-22,No,N,NY,"$4,988",Carrier_5,666.0,Low,2.0,policy_94353,2,1,2,0,3,0.0,parking garage
37764,2016-05-26,Yes,Y,NY,"$1,582",Other,717.0,Medium,2.0,policy_80873,5,0,1,1,2,0.0,parking garage
37765,2015-07-08,No,N,NY,"$4,754",Carrier_1,568.0,High,3.0,policy_61927,3,2,2,1,5,0.0,unknown
37766,2018-01-26,Yes,Y,FL,"$3,938",Carrier_2,692.0,Medium,1.0,policy_9951,1,2,3,2,7,0.0,unknown
37767,2016-09-23,No,N,WI,"$32,904",Carrier_6,519.0,High,5.0,policy_97316,1,2,2,0,4,0.0,unknown
37772,2016-08-30,No,N,GA,"$9,007",Carrier_6,506.0,High,1.0,policy_34434,1,2,2,0,4,0.0,unknown
37773,2016-07-11,Yes,Y,GA,"$8,041",Carrier_3,558.0,High,4.0,policy_33107,2,0,1,1,2,0.0,unknown
37775,2016-11-20,No,N,FL,"$4,680",Carrier_5,699.0,Low,2.0,policy_8652,3,2,2,0,4,0.0,unknown
37776,2015-10-06,No,N,NJ,"$1,148",Carrier_5,710.0,Low,3.0,policy_56046,4,0,1,0,1,0.0,unknown
37777,2015-06-30,No,N,NJ,"$1,195",Carrier_6,771.0,Low,1.0,policy_53618,1,0,2,1,3,0.0,unknown
37778,2016-11-07,No,N,NY,"$4,806",Carrier_6,605.0,High,1.0,policy_93266,2,1,1,1,3,0.0,unknown
37779,2018-05-05,No,N,FL,"$2,194",Other,718.0,Medium,1.0,policy_11905,2,0,1,0,1,0.0,unknown
37780,2016-02-01,No,N,NY,"$1,468",Carrier_3,744.0,Low,2.0,policy_94974,4,1,1,0,2,0.0,home/driveway
37781,2016-11-25,No,N,NY,"$2,789",Carrier_5,697.0,High,4.0,policy_61553,2,1,2,0,3,0.0,street
37782,2017-06-19,No,N,FL,"$3,954",Carrier_7,665.0,Medium,3.0,policy_13206,1,2,1,1,4,0.0,home/driveway
37783,2018-03-01,No,N,FL,"$7,230",Carrier_5,527.0,High,2.0,policy_16312,1,1,1,0,2,0.0,home/driveway
37785,2016-10-16,No,N,NY,"$8,382",Carrier_5,566.0,High,5.0,policy_86248,5,3,1,1,5,1.0,unknown
37786,2016-05-20,Yes,Y,NY,"$9,416",Carrier_7,547.0,High,5.0,policy_92231,1,2,1,0,3,0.0,unknown
37788,2018-01-29,No,N,GA,"$8,364",Carrier_1,560.0,High,4.0,policy_32408,2,1,1,1,3,0.0,unknown
37789,2018-04-12,No,N,CT,"$3,631",Carrier_4,656.0,Medium,3.0,policy_5080,4,1,2,1,4,0.0,unknown
37791,2018-07-31,No,N,NJ,"$4,215",Carrier_6,687.0,Low,2.0,policy_54137,4,2,3,0,5,0.0,parking garage
37792,2016-07-19,No,N,FL,"$8,351",Carrier_7,508.0,High,5.0,policy_12198,2,3,2,0,5,0.0,unknown
37796,2018-05-13,No,N,FL,"$1,703",Carrier_2,732.0,High,5.0,policy_28075,4,3,3,1,7,0.0,unknown
37797,2015-02-20,No,N,FL,"$4,345",Carrier_1,672.0,Low,1.0,policy_22250,3,3,1,1,5,0.0,unknown
37798,2018-04-11,No,N,NY,"$3,505",Carrier_4,670.0,Low,1.0,policy_77257,1,1,2,0,3,0.0,unknown
37799,2015-12-29,No,N,NY,"$4,838",Carrier_8,685.0,Medium,3.0,policy_82286,1,1,1,0,2,0.0,unknown
37802,2017-10-06,No,N,NY,"$4,223",Carrier_3,588.0,Medium,2.0,policy_85353,2,2,1,2,5,0.0,unknown
37803,2015-12-20,No,N,NY,"$7,063",Carrier_5,518.0,High,4.0,policy_86596,2,1,2,0,3,0.0,street
37804,2016-05-19,No,N,NJ,"$5,411",Carrier_6,647.0,Medium,1.0,policy_60653,4,1,1,1,3,0.0,unknown
37805,2015-01-15,No,N,WI,"$29,912",Carrier_8,623.0,High,2.0,policy_97081,2,2,2,0,4,0.0,unknown
37807,2015-09-21,No,N,FL,"$2,841",Carrier_1,628.0,Medium,2.0,policy_24094,2,1,2,0,3,0.0,home/driveway
37808,2015-06-11,No,N,FL,"$5,340",Carrier_2,656.0,Medium,4.0,policy_19473,1,2,1,0,3,0.0,parking garage
37811,2016-12-17,Yes,Y,FL,"$2,073",Carrier_6,636.0,Low,1.0,policy_8627,4,2,1,0,3,0.0,unknown
37812,2018-06-02,No,N,CT,"$2,637",Carrier_7,622.0,Low,2.0,policy_3058,2,3,1,0,4,0.0,home/driveway
37815,2016-12-28,No,N,NY,"$9,705",Carrier_3,526.0,Low,4.0,policy_83347,1,0,1,0,1,0.0,unknown
37816,2015-08-23,No,N,NY,"$3,751",Carrier_1,620.0,Medium,1.0,policy_81812,2,2,1,0,3,0.0,unknown
37817,2015-07-13,No,N,NJ,"$6,119",Carrier_3,569.0,High,4.0,policy_41821,3,3,1,1,5,0.0,unknown
37818,2018-11-03,No,N,NY,"$1,750",Carrier_3,782.0,Low,1.0,policy_92863,3,2,1,1,4,1.0,unknown
37819,2017-08-16,No,N,FL,"$3,412",Carrier_7,567.0,High,1.0,policy_6700,1,2,2,0,4,0.0,unknown
37820,2015-08-29,Yes,Y,NY,"$9,671",Carrier_8,543.0,High,5.0,policy_91400,4,1,3,0,4,1.0,unknown
