,policy_id,gender,living_status,age,safty_rating,high_education_ind
198341,policy_96148,F,own,52,96.0,0.0
198342,policy_96148,F,dependent,17,77.0,0.0
198343,policy_96148,F,dependent,18,84.0,0.0
198344,policy_96148,M,dependent,18,47.0,0.0
198345,policy_96149,F,rent,69,85.0,1.0
198349,policy_96151,M,own,46,82.0,1.0
198350,policy_96151,M,own,39,75.0,0.0
198351,policy_96151,M,dependent,18,76.0,0.0
198352,policy_96152,M,rent,43,87.0,1.0
198353,policy_96152,F,rent,32,65.0,1.0
198354,policy_96153,M,own,56,80.0,1.0
198355,policy_96154,M,rent,58,67.0,0.0
198356,policy_96154,F,dependent,17,77.0,0.0
198357,policy_96155,M,own,48,89.0,1.0
198358,policy_96155,F,dependent,19,74.0,0.0
198359,policy_96155,F,dependent,21,82.0,1.0
198360,policy_96155,M,dependent,17,34.0,0.0
198363,policy_96158,F,rent,57,77.0,0.0
198364,policy_96158,F,rent,53,83.0,0.0
198365,policy_96158,M,dependent,23,66.0,1.0
198366,policy_96159,M,rent,58,94.0,0.0
198367,policy_96159,F,rent,48,45.0,0.0
198368,policy_96159,M,dependent,19,78.0,0.0
198369,policy_96159,F,dependent,17,60.0,0.0
198370,policy_96159,F,dependent,17,81.0,0.0
198371,policy_96160,M,own,41,84.0,1.0
198372,policy_96161,M,rent,79,64.0,0.0
198373,policy_96162,M,own,48,83.0,1.0
198374,policy_96163,F,own,47,88.0,1.0
198375,policy_96163,F,own,40,75.0,0.0
198376,policy_96163,M,dependent,17,73.0,0.0
198377,policy_96163,M,dependent,19,66.0,0.0
198378,policy_96163,F,dependent,16,56.0,0.0
198379,policy_96164,M,own,50,92.0,1.0
198384,policy_96166,M,rent,59,80.0,1.0
198385,policy_96166,F,rent,53,71.0,1.0
198386,policy_96167,M,own,71,74.0,0.0
198387,policy_96167,M,dependent,19,2.0,0.0
198388,policy_96167,F,dependent,17,56.0,0.0
198389,policy_96167,M,dependent,17,66.0,0.0
198390,policy_96167,F,dependent,16,70.0,0.0
198391,policy_96168,M,rent,37,62.0,0.0
198392,policy_96168,F,dependent,16,63.0,0.0
198393,policy_96168,M,dependent,17,81.0,0.0
198394,policy_96169,F,rent,65,83.0,1.0
198398,policy_96172,M,rent,30,75.0,0.0
198399,policy_96172,F,dependent,18,33.0,0.0
198400,policy_96172,M,dependent,18,67.0,0.0
198401,policy_96172,M,dependent,18,62.0,0.0
198402,policy_96172,M,dependent,19,75.0,0.0
198406,policy_96175,M,rent,32,96.0,1.0
198407,policy_96175,M,dependent,17,57.0,0.0
198408,policy_96175,M,dependent,20,59.0,0.0
198409,policy_96175,M,dependent,16,37.0,0.0
198410,policy_96175,F,dependent,17,63.0,0.0
198411,policy_96175,M,dependent,17,61.0,0.0
198412,policy_96176,F,rent,52,91.0,1.0
198413,policy_96176,F,rent,56,84.0,1.0
198414,policy_96177,F,dependent,16,68.0,0.0
198418,policy_96179,F,rent,48,78.0,1.0
198419,policy_96179,M,dependent,17,80.0,0.0
198420,policy_96179,M,dependent,17,33.0,0.0
198423,policy_96181,M,own,36,73.0,1.0
198424,policy_96181,F,own,47,45.0,1.0
198425,policy_96182,F,rent,32,77.0,1.0
198426,policy_96182,F,rent,37,86.0,0.0
198428,policy_96184,F,own,45,65.0,1.0
198429,policy_96185,M,own,46,70.0,0.0
198430,policy_96186,F,own,54,72.0,1.0
198431,policy_96187,M,rent,52,53.0,1.0
198432,policy_96187,F,rent,54,49.0,0.0
198433,policy_96188,M,own,51,75.0,1.0
198434,policy_96188,M,dependent,21,83.0,1.0
198435,policy_96188,F,dependent,17,84.0,0.0
198436,policy_96189,M,own,52,45.0,0.0
198437,policy_96189,F,own,34,76.0,0.0
198438,policy_96190,M,own,64,46.0,0.0
198439,policy_96190,M,dependent,17,65.0,0.0
198440,policy_96190,F,dependent,16,50.0,0.0
198443,policy_96192,M,rent,32,53.0,0.0
198444,policy_96192,F,dependent,19,69.0,0.0
198445,policy_96192,F,dependent,19,58.0,0.0
198446,policy_96192,M,dependent,19,26.0,0.0
198447,policy_96192,F,dependent,16,56.0,0.0
198450,policy_96194,M,rent,38,71.0,1.0
198451,policy_96195,M,dependent,17,77.0,0.0
198452,policy_96196,M,own,44,80.0,1.0
198453,policy_96197,M,rent,51,77.0,0.0
198454,policy_96197,F,rent,66,65.0,1.0
198455,policy_96197,F,dependent,17,57.0,0.0
198457,policy_96199,F,own,47,91.0,1.0
198458,policy_96199,F,own,49,74.0,0.0
198460,policy_96201,M,own,47,83.0,0.0
198461,policy_96201,M,own,30,99.0,0.0
198462,policy_96201,M,dependent,18,48.0,0.0
198464,policy_96203,F,own,65,90.0,1.0
198466,policy_96205,M,dependent,17,35.0,0.0
198467,policy_96206,F,own,72,68.0,1.0
198468,policy_96206,M,dependent,22,75.0,0.0
198469,policy_96206,F,dependent,17,62.0,0.0
198470,policy_96207,M,own,40,87.0,0.0
198471,policy_96207,F,own,28,37.0,1.0
198476,policy_96211,M,rent,50,70.0,0.0
198479,policy_96213,M,dependent,18,47.0,0.0
198485,policy_96217,M,own,66,67.0,1.0
198492,policy_96222,F,rent,60,93.0,0.0
198494,policy_96224,M,rent,34,82.0,0.0
198495,policy_96224,F,rent,48,70.0,1.0
198496,policy_96224,M,dependent,20,88.0,0.0
198499,policy_96227,M,rent,57,78.0,1.0
198500,policy_96227,F,rent,64,79.0,0.0
198504,policy_96230,F,rent,46,89.0,1.0
198507,policy_96233,M,own,67,63.0,0.0
198517,policy_96240,F,own,45,73.0,1.0
198518,policy_96241,M,own,66,59.0,1.0
198519,policy_96241,M,own,49,66.0,0.0
198520,policy_96241,M,dependent,17,72.0,0.0
198521,policy_96241,M,dependent,17,38.0,0.0
198522,policy_96242,M,own,70,82.0,1.0
198523,policy_96243,M,own,38,93.0,1.0
198524,policy_96244,M,rent,30,74.0,1.0
198526,policy_96246,M,own,34,95.0,1.0
198527,policy_96247,F,rent,62,85.0,1.0
198528,policy_96248,F,own,54,39.0,1.0
198531,policy_96251,M,dependent,17,44.0,0.0
198532,policy_96252,M,rent,35,90.0,0.0
198533,policy_96252,F,rent,29,68.0,1.0
198534,policy_96253,F,own,43,96.0,0.0
198535,policy_96253,M,own,63,76.0,1.0
198538,policy_96256,F,rent,53,80.0,0.0
198539,policy_96257,M,own,59,94.0,1.0
198540,policy_96257,F,own,62,85.0,1.0
198541,policy_96257,M,dependent,18,60.0,0.0
198542,policy_96258,M,own,29,83.0,1.0
198543,policy_96258,F,dependent,18,38.0,0.0
198545,policy_96260,F,own,29,85.0,1.0
198546,policy_96261,F,rent,42,77.0,0.0
198547,policy_96261,M,rent,65,85.0,1.0
198548,policy_96262,M,own,75,87.0,1.0
198549,policy_96262,M,own,62,90.0,1.0
198561,policy_96267,M,own,59,90.0,1.0
198562,policy_96267,M,dependent,16,50.0,0.0
198563,policy_96267,F,dependent,19,45.0,0.0
198564,policy_96267,M,dependent,17,57.0,0.0
198566,policy_96269,F,dependent,19,84.0,0.0
198567,policy_96270,F,own,63,76.0,1.0
198571,policy_96272,M,rent,39,83.0,1.0
198572,policy_96272,F,dependent,18,74.0,0.0
198573,policy_96272,F,dependent,20,71.0,0.0
198574,policy_96272,F,dependent,19,62.0,0.0
198575,policy_96273,M,rent,34,55.0,1.0
198577,policy_96275,M,own,48,60.0,1.0
198578,policy_96275,F,own,35,52.0,0.0
198581,policy_96277,F,rent,54,77.0,1.0
198582,policy_96277,F,dependent,16,54.0,0.0
198583,policy_96277,M,dependent,20,65.0,0.0
198584,policy_96277,F,dependent,16,81.0,0.0
198585,policy_96277,M,dependent,18,46.0,0.0
198586,policy_96278,M,own,29,67.0,0.0
198587,policy_96279,M,own,38,73.0,1.0
198588,policy_96279,F,own,31,67.0,0.0
198589,policy_96279,F,dependent,18,34.0,0.0
198590,policy_96280,M,own,55,84.0,0.0
198591,policy_96280,M,own,38,90.0,1.0
198600,policy_96284,M,rent,59,76.0,1.0
198601,policy_96285,M,own,51,87.0,1.0
198602,policy_96286,M,rent,53,53.0,0.0
198603,policy_96287,F,own,35,70.0,1.0
198607,policy_96290,F,own,41,79.0,0.0
198608,policy_96291,M,rent,48,65.0,1.0
198614,policy_96293,F,rent,42,71.0,1.0
198619,policy_96297,M,own,57,92.0,1.0
198620,policy_96298,M,own,44,68.0,0.0
198621,policy_96298,M,own,55,95.0,0.0
198622,policy_96299,M,own,55,84.0,1.0
198623,policy_96299,F,own,61,60.0,0.0
198627,policy_96301,M,own,46,57.0,1.0
198628,policy_96301,M,own,66,63.0,0.0
198629,policy_96302,F,rent,28,90.0,1.0
198630,policy_96302,F,dependent,17,60.0,0.0
198634,policy_96304,F,dependent,19,68.0,0.0
198635,policy_96305,F,rent,30,86.0,1.0
198637,policy_96307,M,own,81,76.0,1.0
198638,policy_96307,M,own,34,91.0,0.0
198639,policy_96307,M,dependent,18,72.0,0.0
198640,policy_96308,F,rent,54,83.0,1.0
198641,policy_96308,F,rent,59,80.0,1.0
198644,policy_96310,M,rent,47,62.0,1.0
198645,policy_96310,F,rent,51,54.0,0.0
198646,policy_96310,M,dependent,18,77.0,
198647,policy_96310,F,dependent,16,77.0,0.0
198648,policy_96310,M,dependent,19,67.0,0.0
198649,policy_96310,F,dependent,17,71.0,0.0
198650,policy_96311,F,own,51,71.0,1.0
198651,policy_96312,M,own,47,83.0,1.0
198662,policy_96318,M,own,31,73.0,0.0
198664,policy_96320,M,rent,62,72.0,1.0
198665,policy_96320,F,rent,42,85.0,0.0
198666,policy_96321,M,own,36,46.0,1.0
198667,policy_96321,F,own,47,56.0,1.0
198671,policy_96324,M,rent,38,76.0,0.0
198672,policy_96324,F,dependent,17,41.0,0.0
198673,policy_96324,M,dependent,18,53.0,0.0
198674,policy_96324,F,dependent,17,75.0,0.0
198676,policy_96326,M,dependent,18,69.0,0.0
198677,policy_96327,F,own,48,89.0,1.0
198678,policy_96327,M,own,51,66.0,1.0
198682,policy_96329,M,own,50,78.0,1.0
198683,policy_96329,F,dependent,16,71.0,0.0
198684,policy_96329,M,dependent,17,64.0,0.0
198685,policy_96329,M,dependent,17,76.0,0.0
198686,policy_96329,M,dependent,17,62.0,0.0
198687,policy_96330,F,rent,61,73.0,0.0
198688,policy_96330,F,rent,65,91.0,1.0
198691,policy_96332,F,rent,59,44.0,1.0
198692,policy_96332,F,dependent,24,74.0,1.0
198693,policy_96333,M,dependent,17,64.0,0.0
198695,policy_96335,M,rent,33,51.0,0.0
198703,policy_96339,M,rent,44,58.0,0.0
198704,policy_96339,F,rent,47,81.0,1.0
198705,policy_96339,M,dependent,17,80.0,0.0
198707,policy_96341,F,own,57,84.0,1.0
198711,policy_96343,M,rent,48,36.0,0.0
198712,policy_96343,M,dependent,17,77.0,0.0
198713,policy_96344,M,own,67,77.0,1.0
198714,policy_96344,F,own,56,68.0,1.0
198715,policy_96345,F,own,48,69.0,0.0
198716,policy_96346,M,dependent,17,62.0,0.0
198721,policy_96349,M,own,49,80.0,1.0
198722,policy_96349,F,own,52,59.0,1.0
198723,policy_96349,M,dependent,18,58.0,0.0
198724,policy_96349,M,dependent,17,54.0,0.0
198726,policy_96351,M,rent,45,59.0,1.0
198727,policy_96351,M,dependent,18,54.0,0.0
198728,policy_96351,F,dependent,18,63.0,0.0
198729,policy_96351,F,dependent,17,72.0,0.0
198730,policy_96351,F,dependent,19,62.0,0.0
198733,policy_96353,M,rent,56,76.0,1.0
198734,policy_96353,F,dependent,18,72.0,0.0
198735,policy_96353,F,dependent,17,31.0,0.0
198736,policy_96354,M,rent,35,90.0,1.0
198737,policy_96354,F,rent,81,71.0,1.0
198741,policy_96357,F,rent,49,79.0,0.0
198742,policy_96358,M,rent,68,70.0,1.0
198743,policy_96358,F,rent,40,65.0,1.0
198744,policy_96359,M,own,52,59.0,1.0
198745,policy_96360,M,own,66,77.0,0.0
198746,policy_96360,F,dependent,17,63.0,0.0
198747,policy_96360,M,dependent,20,34.0,0.0
198748,policy_96361,M,rent,49,73.0,1.0
198749,policy_96361,F,dependent,18,65.0,0.0
198752,policy_96363,M,own,48,80.0,0.0
198753,policy_96363,M,own,50,67.0,0.0
198754,policy_96363,F,dependent,19,59.0,0.0
198755,policy_96363,M,dependent,21,67.0,0.0
198758,policy_96365,M,dependent,16,64.0,0.0
198759,policy_96366,F,rent,63,32.0,1.0
198764,policy_96370,F,rent,47,75.0,1.0
198765,policy_96371,F,rent,44,75.0,0.0
198766,policy_96371,F,rent,51,81.0,0.0
198767,policy_96371,M,dependent,18,7.0,0.0
198768,policy_96372,M,own,94,89.0,1.0
198772,policy_96375,F,own,73,61.0,0.0
198773,policy_96375,F,own,42,80.0,0.0
198774,policy_96376,M,rent,65,70.0,1.0
198775,policy_96376,F,rent,52,81.0,0.0
198776,policy_96377,M,rent,75,87.0,1.0
198777,policy_96377,F,dependent,17,70.0,0.0
198778,policy_96377,M,dependent,17,65.0,0.0
198779,policy_96377,M,dependent,22,70.0,0.0
198788,policy_96380,M,own,69,78.0,1.0
198789,policy_96380,M,dependent,18,28.0,0.0
198792,policy_96382,M,own,52,22.0,1.0
198793,policy_96382,F,dependent,18,42.0,0.0
198794,policy_96382,F,dependent,17,58.0,0.0
198795,policy_96382,F,dependent,18,69.0,0.0
198796,policy_96382,M,dependent,18,66.0,0.0
198797,policy_96383,M,own,32,87.0,0.0
198798,policy_96383,F,dependent,16,84.0,0.0
198799,policy_96383,M,dependent,18,80.0,0.0
198800,policy_96384,M,own,37,77.0,1.0
198801,policy_96385,F,own,42,74.0,0.0
198802,policy_96386,M,rent,60,82.0,1.0
198803,policy_96386,M,dependent,17,66.0,0.0
198804,policy_96386,F,dependent,17,82.0,0.0
198807,policy_96388,M,rent,70,68.0,0.0
198808,policy_96389,M,rent,55,73.0,0.0
198809,policy_96389,M,dependent,18,67.0,0.0
198810,policy_96390,F,own,54,91.0,0.0
198821,policy_96395,F,own,44,69.0,0.0
198822,policy_96396,M,own,57,64.0,0.0
198823,policy_96396,F,own,64,66.0,1.0
198825,policy_96398,M,own,46,81.0,1.0
198826,policy_96398,F,dependent,19,79.0,0.0
198827,policy_96398,M,dependent,18,80.0,0.0
198829,policy_96400,M,rent,36,58.0,0.0
198830,policy_96401,F,rent,53,83.0,0.0
198833,policy_96403,M,rent,49,57.0,1.0
198834,policy_96403,M,rent,42,84.0,1.0
198835,policy_96403,M,dependent,19,64.0,0.0
198836,policy_96403,F,dependent,16,77.0,0.0
198837,policy_96403,F,dependent,17,83.0,0.0
198838,policy_96403,M,dependent,18,33.0,0.0
198839,policy_96404,M,own,45,91.0,1.0
198840,policy_96404,F,own,39,49.0,1.0
198841,policy_96405,M,own,40,95.0,1.0
198843,policy_96407,F,rent,51,73.0,1.0
198844,policy_96408,F,rent,43,74.0,0.0
198846,policy_96410,M,rent,48,85.0,0.0
198847,policy_96410,F,dependent,19,68.0,0.0
198848,policy_96410,M,dependent,19,74.0,0.0
198849,policy_96410,M,dependent,18,80.0,0.0
198850,policy_96410,M,dependent,17,72.0,0.0
198851,policy_96410,M,dependent,23,58.0,1.0
198854,policy_96413,M,rent,63,73.0,1.0
198855,policy_96413,F,dependent,18,61.0,0.0
198856,policy_96413,M,dependent,18,74.0,0.0
198857,policy_96413,M,dependent,19,76.0,0.0
198858,policy_96413,F,dependent,18,62.0,0.0
198864,policy_96415,F,own,44,74.0,1.0
198865,policy_96415,F,own,50,92.0,0.0
198866,policy_96415,F,dependent,19,75.0,0.0
198871,policy_96417,M,rent,64,95.0,0.0
198872,policy_96417,F,rent,35,37.0,1.0
198873,policy_96417,M,dependent,20,56.0,0.0
198874,policy_96417,M,dependent,17,64.0,0.0
198875,policy_96417,M,dependent,20,79.0,0.0
198876,policy_96418,F,rent,48,72.0,1.0
198877,policy_96418,F,rent,48,86.0,0.0
198881,policy_96420,F,own,51,95.0,1.0
198882,policy_96420,F,own,45,68.0,1.0
198883,policy_96421,M,rent,47,85.0,0.0
198884,policy_96421,F,rent,69,87.0,1.0
198887,policy_96423,M,own,42,73.0,1.0
198888,policy_96423,M,dependent,23,43.0,0.0
198889,policy_96423,M,dependent,19,80.0,0.0
198890,policy_96423,F,dependent,16,71.0,0.0
198891,policy_96424,M,own,56,67.0,1.0
198894,policy_96426,F,rent,37,85.0,0.0
198895,policy_96426,F,dependent,20,60.0,0.0
198896,policy_96426,F,dependent,17,59.0,0.0
198897,policy_96427,M,rent,42,62.0,1.0
198898,policy_96427,F,dependent,19,77.0,0.0
198899,policy_96427,M,dependent,17,71.0,0.0
198900,policy_96428,F,rent,45,91.0,1.0
198901,policy_96428,F,dependent,19,67.0,0.0
198902,policy_96428,M,dependent,17,40.0,0.0
198904,policy_96430,F,own,59,64.0,0.0
198905,policy_96431,M,own,35,68.0,0.0
198906,policy_96431,M,own,58,80.0,0.0
198907,policy_96431,M,dependent,17,80.0,0.0
198912,policy_96434,M,rent,53,80.0,0.0
198913,policy_96434,M,rent,41,89.0,1.0
198914,policy_96435,M,rent,50,48.0,1.0
198915,policy_96435,F,rent,68,76.0,0.0
198916,policy_96436,F,rent,32,55.0,1.0
198917,policy_96436,F,rent,45,91.0,1.0
198918,policy_96436,F,dependent,19,28.0,0.0
198919,policy_96436,M,dependent,19,76.0,0.0
198920,policy_96436,F,dependent,17,27.0,0.0
198921,policy_96437,M,rent,56,74.0,1.0
198923,policy_96439,M,own,51,45.0,0.0
198924,policy_96439,M,own,35,96.0,1.0
198925,policy_96440,F,own,45,81.0,0.0
198926,policy_96440,F,dependent,16,57.0,0.0
198927,policy_96440,F,dependent,17,66.0,0.0
198928,policy_96440,F,dependent,18,38.0,0.0
198938,policy_96445,F,rent,29,79.0,0.0
198939,policy_96445,M,dependent,18,85.0,0.0
198940,policy_96446,M,dependent,17,79.0,0.0
198941,policy_96447,M,rent,36,59.0,1.0
198943,policy_96449,M,own,34,92.0,1.0
198944,policy_96449,F,own,50,90.0,1.0
198947,policy_96451,M,rent,50,87.0,0.0
198948,policy_96452,M,own,40,85.0,1.0
198949,policy_96452,F,own,46,89.0,1.0
198951,policy_96454,M,dependent,16,53.0,0.0
198954,policy_96456,F,own,41,50.0,0.0
198955,policy_96456,M,dependent,16,67.0,0.0
198956,policy_96456,F,dependent,18,62.0,0.0
198957,policy_96456,M,dependent,18,53.0,0.0
198958,policy_96456,M,dependent,19,71.0,0.0
198959,policy_96457,F,own,64,82.0,0.0
198960,policy_96457,M,own,63,13.0,1.0
198963,policy_96459,M,own,52,75.0,1.0
198964,policy_96460,F,own,35,85.0,0.0
198965,policy_96460,F,own,48,73.0,1.0
198966,policy_96461,F,own,78,58.0,1.0
198967,policy_96461,F,dependent,19,7.0,0.0
198968,policy_96461,F,dependent,17,55.0,0.0
198969,policy_96461,M,dependent,20,66.0,0.0
198973,policy_96464,F,own,59,89.0,1.0
198974,policy_96464,M,own,53,85.0,1.0
198975,policy_96464,F,dependent,20,76.0,0.0
198977,policy_96466,F,own,52,81.0,1.0
198984,policy_96471,M,rent,43,71.0,1.0
198985,policy_96471,F,rent,47,64.0,1.0
198986,policy_96472,M,own,32,64.0,1.0
198987,policy_96473,M,own,61,84.0,1.0
198988,policy_96473,F,dependent,19,77.0,0.0
198996,policy_96476,M,rent,47,86.0,1.0
198997,policy_96476,M,rent,58,73.0,1.0
198998,policy_96476,F,dependent,19,69.0,0.0
198999,policy_96476,M,dependent,19,63.0,0.0
199000,policy_96477,M,own,66,43.0,1.0
199001,policy_96478,F,own,52,89.0,1.0
199012,policy_96483,M,rent,35,78.0,1.0
199013,policy_96483,F,rent,37,64.0,1.0
199014,policy_96483,F,dependent,16,64.0,0.0
199015,policy_96484,M,dependent,16,75.0,0.0
199016,policy_96485,M,dependent,19,44.0,0.0
199017,policy_96486,M,rent,42,94.0,1.0
199018,policy_96486,M,rent,59,53.0,1.0
199019,policy_96486,F,dependent,20,64.0,0.0
199022,policy_96488,F,rent,58,69.0,0.0
199026,policy_96490,M,own,66,96.0,1.0
199027,policy_96491,M,rent,47,90.0,1.0
199028,policy_96491,F,dependent,17,72.0,0.0
199033,policy_96493,M,own,43,59.0,0.0
199034,policy_96493,F,own,56,65.0,1.0
199035,policy_96493,M,dependent,16,55.0,0.0
199036,policy_96493,F,dependent,17,79.0,0.0
199037,policy_96493,F,dependent,18,61.0,0.0
199039,policy_96495,M,rent,32,68.0,1.0
199040,policy_96495,M,rent,70,76.0,0.0
199041,policy_96496,M,rent,42,73.0,0.0
199042,policy_96496,F,dependent,16,61.0,0.0
199048,policy_96499,F,own,35,75.0,1.0
199050,policy_96501,M,rent,53,89.0,1.0
199060,policy_96506,F,rent,59,62.0,0.0
199061,policy_96506,F,dependent,18,69.0,0.0
199062,policy_96507,M,own,53,90.0,0.0
199063,policy_96507,F,own,50,69.0,1.0
199064,policy_96507,M,dependent,17,72.0,0.0
199065,policy_96507,F,dependent,20,80.0,0.0
199071,policy_96511,F,own,55,80.0,1.0
199072,policy_96512,F,own,36,92.0,1.0
199078,policy_96514,F,own,46,81.0,1.0
199079,policy_96514,M,own,44,70.0,1.0
199080,policy_96514,F,dependent,17,56.0,0.0
199081,policy_96514,M,dependent,19,64.0,0.0
199082,policy_96514,M,dependent,21,74.0,0.0
199083,policy_96514,M,dependent,18,74.0,0.0
199084,policy_96515,M,own,59,76.0,0.0
199085,policy_96515,M,own,46,68.0,1.0
199086,policy_96516,M,own,51,61.0,0.0
199087,policy_96516,M,dependent,18,87.0,0.0
199090,policy_96518,M,own,58,97.0,1.0
199091,policy_96519,M,rent,44,60.0,1.0
199092,policy_96519,M,rent,53,76.0,0.0
199098,policy_96523,M,own,46,36.0,1.0
199099,policy_96523,F,dependent,17,77.0,0.0
199100,policy_96523,M,dependent,20,61.0,0.0
199103,policy_96525,M,rent,64,78.0,0.0
199104,policy_96525,M,dependent,16,75.0,0.0
199105,policy_96525,F,dependent,19,-8.0,0.0
199106,policy_96525,F,dependent,17,44.0,0.0
199108,policy_96527,M,rent,44,19.0,0.0
199109,policy_96528,M,rent,51,83.0,1.0
199110,policy_96528,F,dependent,17,80.0,0.0
199120,policy_96534,F,own,62,36.0,0.0
199123,policy_96537,F,rent,73,46.0,0.0
199124,policy_96537,F,rent,46,82.0,1.0
199125,policy_96537,M,dependent,18,77.0,0.0
199126,policy_96538,M,dependent,19,84.0,0.0
199127,policy_96539,M,own,38,77.0,1.0
199131,policy_96541,F,rent,30,80.0,1.0
199134,policy_96544,F,rent,56,54.0,0.0
199135,policy_96544,F,dependent,17,49.0,0.0
199136,policy_96545,F,own,70,61.0,0.0
199137,policy_96546,M,rent,58,61.0,0.0
199138,policy_96546,F,dependent,20,38.0,0.0
199162,policy_96558,M,rent,38,82.0,1.0
199163,policy_96559,M,own,76,76.0,0.0
199164,policy_96559,F,own,69,92.0,0.0
199165,policy_96560,M,own,45,87.0,1.0
199166,policy_96560,F,dependent,19,35.0,0.0
199167,policy_96560,F,dependent,19,65.0,0.0
199170,policy_96562,F,rent,53,64.0,1.0
199171,policy_96563,F,rent,33,41.0,1.0
199172,policy_96564,F,own,56,54.0,0.0
199173,policy_96564,F,own,61,69.0,0.0
199174,policy_96564,M,dependent,17,52.0,0.0
199175,policy_96565,M,rent,61,66.0,1.0
199176,policy_96565,M,rent,65,77.0,1.0
199177,policy_96565,M,dependent,18,30.0,0.0
199178,policy_96565,M,dependent,17,35.0,0.0
199179,policy_96565,F,dependent,20,77.0,0.0
199180,policy_96566,F,rent,52,80.0,1.0
199181,policy_96567,M,own,31,75.0,1.0
199185,policy_96570,M,dependent,17,60.0,0.0
199192,policy_96573,F,rent,64,65.0,1.0
199193,policy_96574,M,own,32,70.0,1.0
199194,policy_96574,F,own,50,54.0,0.0
199195,policy_96574,M,dependent,18,70.0,0.0
199196,policy_96574,M,dependent,17,62.0,0.0
199203,policy_96579,M,rent,48,70.0,1.0
199204,policy_96579,F,rent,58,67.0,0.0
199205,policy_96580,F,own,60,73.0,0.0
199206,policy_96580,M,dependent,16,64.0,0.0
199207,policy_96581,M,own,51,62.0,1.0
