policy_id,discount,Home_policy_ind,quoted_amt,credit_score,Cov_package_type,CAT_zone,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking,Quote_dt_2015,Quote_dt_2016,Quote_dt_2017,Quote_dt_2018,state_id_midwest,state_id_northeast,state_id_southeast,Prior_carrier_grp_Carrier_1,Prior_carrier_grp_Carrier_2,Prior_carrier_grp_Carrier_3,Prior_carrier_grp_Carrier_4,Prior_carrier_grp_Carrier_5,Prior_carrier_grp_Carrier_6,Prior_carrier_grp_Carrier_7,Prior_carrier_grp_Carrier_8,Prior_carrier_grp_Other
policy_93322,0,0,2676.0,3,2,2,2,0,1,0,1,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_59964,0,0,5754.0,2,2,3,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_90868,0,0,6729.0,1,3,5,2,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_1712,1,1,5131.0,2,3,3,1,2,2,1,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_18585,1,1,4171.0,2,2,1,1,1,2,1,4,0.0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_26471,1,0,2159.0,2,1,2,2,1,1,2,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_25458,1,0,4400.0,2,2,2,1,2,1,1,4,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_50891,0,0,808.0,4,1,1,2,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_21939,0,0,1851.0,4,1,2,2,2,2,0,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_97631,1,1,38866.0,1,3,5,1,1,3,0,4,0.0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_92748,0,0,4277.0,1,2,3,3,1,2,0,3,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_39556,0,0,1287.0,4,3,1,6,2,2,0,4,0.0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_34543,0,0,16374.0,1,2,2,2,1,1,2,4,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_27863,1,0,4171.0,1,1,5,3,1,2,1,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_7551,1,1,2086.0,3,2,3,1,3,1,1,5,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_95595,0,0,4898.0,3,3,2,1,0,2,0,2,0.0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_48384,0,0,3872.0,2,2,1,1,1,3,1,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_79397,1,1,7875.0,1,2,2,1,3,1,0,4,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_9850,1,1,3875.0,3,2,4,1,0,3,0,3,1.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_90481,0,0,12980.0,1,3,2,2,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_58801,0,0,3994.0,3,1,1,1,0,1,0,1,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_62349,0,0,4048.0,3,1,1,1,2,1,1,4,1.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_41241,0,0,1089.0,4,3,5,3,2,1,2,5,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_57253,0,0,2523.0,2,2,3,3,2,3,1,6,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_1131,1,1,10912.0,2,3,5,2,0,2,0,2,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_7171,0,0,2566.0,2,3,1,2,2,2,1,5,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_11665,0,0,2413.0,2,2,3,1,1,1,0,2,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_14771,0,0,4020.0,3,2,3,3,1,1,1,3,0.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_79496,0,0,10243.0,2,2,3,3,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_2293,0,0,1775.0,4,1,1,1,0,1,0,1,1.0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_51662,0,0,2858.0,4,1,1,1,0,1,1,2,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_40901,0,0,3177.0,2,2,2,1,3,2,1,6,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_31109,1,1,8030.0,1,3,2,2,1,2,1,4,0.0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_66124,0,0,8863.0,1,2,4,3,1,1,2,4,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_9709,1,1,1510.0,4,1,2,2,2,2,0,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_66827,0,0,8999.0,1,3,5,2,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_82272,0,0,6389.0,1,3,5,3,0,3,1,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_49802,1,1,2015.0,2,2,1,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_1453,0,0,62286.0,1,3,5,1,0,2,0,2,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_31832,0,0,2984.0,1,1,1,2,1,1,2,4,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_31841,0,0,13853.0,1,1,1,2,1,2,0,3,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_19095,0,0,1643.0,4,1,2,1,2,2,0,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_21159,1,1,2265.0,1,1,1,2,2,1,0,3,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_96148,0,0,10006.0,1,3,5,5,1,1,0,2,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_27345,1,0,4502.0,2,2,3,1,0,1,1,2,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_97559,0,0,36963.0,1,3,5,2,3,1,2,6,0.0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_20957,0,0,4163.0,2,2,3,4,2,2,0,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_76194,0,0,4503.0,2,2,1,3,2,1,0,3,1.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_65904,0,0,9019.0,1,3,5,1,1,1,0,2,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_41599,0,0,6341.0,1,1,1,1,0,1,0,1,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_15032,0,0,6231.0,1,2,1,2,1,2,1,4,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_33797,0,0,25824.0,1,2,2,1,2,1,0,3,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
policy_78764,0,0,3310.0,3,2,3,2,1,2,1,4,1.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_95365,1,0,20869.0,1,3,4,2,1,2,0,3,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_27545,0,0,1866.0,4,2,3,1,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_86517,1,1,2625.0,2,1,2,2,2,3,1,6,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_98215,0,0,16137.0,1,3,5,1,0,1,0,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_50002,0,0,5886.0,1,2,2,3,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_36558,0,0,3553.0,3,1,1,4,1,2,1,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_45873,0,0,3693.0,1,2,3,1,1,1,1,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_81819,0,0,3311.0,3,2,2,2,2,1,0,3,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_23312,0,0,2293.0,2,3,5,2,1,2,2,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_78997,0,0,4819.0,1,1,2,3,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_74730,0,0,6730.0,1,3,5,1,0,2,1,3,0.0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_94295,0,0,2058.0,3,2,3,2,2,1,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_2216,1,1,1723.0,3,2,1,5,0,1,0,1,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_26948,1,0,1517.0,4,1,2,2,2,3,1,6,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_15551,0,0,2317.0,2,2,1,2,1,1,0,2,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_55501,1,1,6237.0,1,3,4,3,3,1,0,4,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_51038,0,0,2626.0,2,3,5,5,2,1,0,3,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_78794,1,1,5662.0,2,3,4,3,2,2,2,6,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_22828,0,0,1510.0,4,1,1,2,0,1,2,3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_82033,0,0,551.0,2,1,4,2,1,2,0,3,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_14271,0,0,1997.0,2,2,2,3,1,1,2,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_61107,0,0,2436.0,2,1,1,1,1,3,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_98333,0,0,5911.0,2,2,3,2,1,1,0,2,0.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_49060,0,0,1654.0,4,1,2,2,1,3,2,6,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_70456,1,1,2397.0,2,1,3,1,0,1,1,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_44459,1,1,1374.0,4,1,1,1,2,2,0,4,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_26710,1,0,7658.0,1,3,5,1,2,2,0,4,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_46324,0,0,1953.0,4,1,1,1,1,1,1,3,1.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_42335,0,0,3167.0,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_98930,0,0,7542.0,1,3,1,4,2,2,0,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
policy_93229,1,0,2508.0,2,3,2,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_3787,0,0,1491.0,4,1,1,5,2,2,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_46658,0,0,1764.0,2,2,3,5,2,2,0,4,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_16758,0,0,3852.0,2,3,5,2,1,1,2,4,0.0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_73880,0,0,3868.0,1,2,5,3,2,2,1,5,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_87983,1,1,17145.0,1,2,3,3,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_11590,0,0,1204.0,4,1,1,6,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_40733,0,0,3964.0,2,1,3,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_5708,0,0,2659.0,3,3,4,2,2,3,0,5,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_94904,1,1,1126.0,4,1,4,3,2,3,0,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_79187,1,1,8744.0,1,3,2,1,3,2,2,7,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_4835,0,0,5753.0,2,1,1,1,0,2,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_51187,0,0,3008.0,2,1,1,1,1,1,1,3,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_50418,0,0,1698.0,4,1,1,1,1,2,0,3,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_33609,0,0,41547.0,1,3,4,1,2,1,1,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_90935,0,0,3197.0,2,2,1,2,3,2,0,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_60781,0,0,2815.0,4,3,5,2,1,1,0,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_6815,1,1,2217.0,2,1,3,1,3,2,0,5,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_61880,0,0,6689.0,1,3,5,2,2,1,0,3,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_74782,1,1,3758.0,1,1,4,1,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_61974,1,1,7118.0,1,3,5,3,2,3,0,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_42496,0,0,1979.0,3,2,2,3,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_43948,0,0,3775.0,2,2,3,1,1,3,0,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_55842,0,0,4563.0,1,2,2,2,2,1,0,3,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_86533,0,0,6810.0,1,2,3,1,3,2,1,6,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_96327,0,0,3677.0,1,2,2,2,1,1,1,3,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_29924,1,0,6568.0,1,3,5,1,2,3,1,6,0.0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_14954,0,0,5263.0,2,3,4,3,2,1,1,4,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_6471,0,0,2436.0,2,2,3,1,2,1,2,5,0.0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_46963,0,0,4269.0,1,1,2,3,3,2,0,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_62618,0,0,3444.0,2,2,2,1,1,1,0,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_8390,0,0,2234.0,2,2,3,1,2,1,1,4,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_772,0,0,15031.0,1,2,4,5,0,1,1,2,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_77696,1,1,6713.0,1,3,5,6,1,3,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_1507,1,1,34685.0,1,3,1,1,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_10471,0,0,685.0,4,2,2,2,1,2,0,3,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_74751,0,0,1929.0,4,3,5,2,2,2,2,6,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_53121,0,0,3153.0,2,2,4,2,2,3,1,6,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_42524,1,0,3198.0,2,2,3,1,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_98775,1,1,25284.0,1,3,2,3,3,1,0,4,0.0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_893,0,0,66567.0,1,3,3,3,1,1,0,2,0.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_8684,0,0,2990.0,1,2,3,1,1,1,1,3,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_87995,1,0,5666.0,1,1,1,2,3,1,2,6,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_31354,1,0,39664.0,1,3,5,3,1,1,1,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_15351,0,0,3962.0,2,2,4,4,2,2,0,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_85937,0,0,3234.0,1,2,2,1,1,1,0,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_25401,0,0,6157.0,1,2,3,6,2,1,0,3,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_6896,0,0,2760.0,2,1,3,1,2,3,0,5,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_1059,0,0,42747.0,1,3,5,1,2,2,2,6,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_69266,1,1,3625.0,3,1,1,2,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_34332,1,0,3612.0,2,1,1,1,2,3,0,5,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_44410,1,1,3828.0,2,3,1,1,1,2,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_39710,1,1,501.0,4,1,2,1,0,2,2,4,0.0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_53247,0,0,3706.0,2,3,5,5,1,3,0,4,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_98844,0,0,8247.0,1,3,3,3,1,1,0,2,0.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_97019,0,0,19216.0,1,3,1,2,3,1,0,4,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_53125,1,1,3697.0,2,1,2,2,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_97269,1,1,41010.0,1,3,3,1,2,2,0,4,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_38682,0,0,5530.0,2,2,1,5,1,2,0,3,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_83067,0,0,8434.0,1,3,5,1,2,1,2,5,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_29879,1,0,370.0,4,1,3,3,2,3,1,6,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_57889,1,1,921.0,4,1,2,1,2,3,0,5,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_5414,1,1,2548.0,1,3,5,1,1,1,0,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_28920,1,0,1177.0,4,1,2,2,2,2,0,4,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_72067,0,0,2159.0,2,2,1,1,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_43652,0,0,2650.0,2,2,3,1,0,2,0,2,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_86323,0,0,6398.0,1,3,5,2,2,2,0,4,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_5391,0,0,2325.0,2,2,3,2,1,1,2,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_64122,0,0,5337.0,2,3,1,5,1,2,0,3,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_65757,0,0,8367.0,1,3,1,4,2,3,1,6,0.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_57887,0,0,4122.0,1,3,5,3,0,1,1,2,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_14782,0,0,3602.0,2,2,4,3,1,1,1,3,0.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_76052,1,1,1400.0,4,2,2,4,1,3,0,4,1.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_8973,0,0,4322.0,2,2,4,3,1,3,0,4,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_71083,1,0,2644.0,2,1,1,3,0,2,0,2,0.0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_36669,0,0,3183.0,1,1,3,3,1,1,0,2,0.0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_81743,0,0,9285.0,1,3,3,3,1,3,1,5,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_53165,0,0,3245.0,2,3,4,3,1,1,1,3,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_88130,0,0,5130.0,2,2,1,4,1,2,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_19522,0,0,1480.0,4,1,2,1,2,3,2,7,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_44156,0,0,2383.0,2,3,5,1,1,1,1,3,1.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_708,0,0,19938.0,1,3,3,1,2,1,0,3,0.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_8131,0,0,5171.0,2,2,3,1,1,1,2,4,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_83467,0,0,1837.0,3,1,2,1,2,2,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_45616,1,0,6827.0,1,2,1,2,2,2,1,5,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_17717,0,0,1964.0,4,1,1,1,2,1,1,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_67372,1,0,5472.0,2,2,4,1,0,1,0,1,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_51063,1,1,1063.0,4,1,1,1,1,1,1,3,0.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_23493,0,0,6670.0,1,3,5,1,1,3,0,4,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_92174,0,0,12748.0,1,3,4,2,0,2,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_22817,0,0,2755.0,2,2,3,2,1,2,2,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_84422,0,0,2586.0,1,2,4,5,1,3,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_49842,1,0,392.0,4,1,1,3,1,2,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_63712,0,0,2198.0,1,2,1,5,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_32009,1,1,13079.0,1,3,5,3,1,2,0,3,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_23806,1,1,3398.0,1,2,2,1,0,1,1,2,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_70811,1,0,2309.0,1,1,1,4,1,2,0,3,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_62579,0,0,5610.0,2,2,2,2,0,1,0,1,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_74851,0,0,5233.0,2,1,1,3,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_76191,0,0,2971.0,2,3,5,2,2,1,1,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_82098,0,0,7432.0,1,3,3,2,0,2,1,3,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_64052,0,0,3264.0,2,2,3,1,1,2,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_7777,1,1,5586.0,1,1,1,3,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_94953,0,0,4033.0,3,1,5,2,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_38487,1,1,630.0,4,1,3,1,2,1,0,3,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_11951,0,0,2498.0,2,2,5,3,1,1,0,2,0.0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_27891,0,0,2257.0,2,2,1,2,2,2,1,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_19230,0,0,5433.0,2,1,1,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_37984,0,0,2804.0,1,2,3,3,1,1,2,4,0.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_19924,0,0,1207.0,4,1,1,1,2,3,0,5,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_80081,0,0,2625.0,1,1,2,3,2,2,2,6,0.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_96982,0,0,5000.0,2,2,1,2,1,1,1,3,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_73206,1,0,4975.0,2,3,3,2,0,3,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_6650,0,0,938.0,4,2,2,1,2,2,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_51394,1,1,888.0,4,1,1,1,1,1,0,2,0.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
